MesAnoEstado;IQA;area há;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr))
202211AC;45.992779999999996;0.528358068847656;994,7;27,1;33.0;183.0
202211AC;45.992779999999996;3.42895758056641;994,7;27,1;33.0;183.0
202211AC;45.992779999999996;5929.26770351563;994,7;27,1;33.0;183.0
202211AC;45.992779999999996;32.06071138916015;994,5;27,3;33.0;211.0
202211AC;45.992779999999996;2004.3457439209;994,5;27,3;33.0;211.0
202211AC;45.992779999999996;0.528358068847656;994,5;27,3;33.0;211.0
202211AC;45.992779999999996;3.42895758056641;994,5;27,3;33.0;211.0
202211AC;45.992779999999996;5929.26770351563;994,5;27,3;33.0;211.0
202211AC;45.992779999999996;32.06071138916015;994,5;26,3;69.0;138.0
202211AC;45.992779999999996;2004.3457439209;994,5;26,3;69.0;138.0
202211AC;45.992779999999996;0.528358068847656;994,5;26,3;69.0;138.0
202211AC;45.992779999999996;3.42895758056641;994,5;26,3;69.0;138.0
202211AC;45.992779999999996;5929.26770351563;994,5;26,3;69.0;138.0
202211AC;45.992779999999996;32.06071138916015;995,3;21,3;84.0;169.0
202211AC;45.992779999999996;2004.3457439209;995,3;21,3;84.0;169.0
202211AC;45.992779999999996;0.528358068847656;995,3;21,3;84.0;169.0
202211AC;45.992779999999996;3.42895758056641;995,3;21,3;84.0;169.0
202211AC;45.992779999999996;5929.26770351563;995,3;21,3;84.0;169.0
202211AC;45.992779999999996;32.06071138916015;996,6;17,6;96.0;159.0
202211AC;45.992779999999996;2004.3457439209;996,6;17,6;96.0;159.0
202211AC;45.992779999999996;0.528358068847656;996,6;17,6;96.0;159.0
202211AC;45.992779999999996;3.42895758056641;996,6;17,6;96.0;159.0
202211AC;45.992779999999996;5929.26770351563;996,6;17,6;96.0;159.0
202211AC;45.992779999999996;32.06071138916015;997,6;16,4;99.0;141.0
202211AC;45.992779999999996;2004.3457439209;997,6;16,4;99.0;141.0
202211AC;45.992779999999996;0.528358068847656;997,6;16,4;99.0;141.0
202211AC;45.992779999999996;3.42895758056641;997,6;16,4;99.0;141.0
202211AC;45.992779999999996;5929.26770351563;997,6;16,4;99.0;141.0
202211AC;45.992779999999996;32.06071138916015;998,5;15,7;100.0;165.0
202211AC;45.992779999999996;2004.3457439209;998,5;15,7;100.0;165.0
202211AC;45.992779999999996;0.528358068847656;998,5;15,7;100.0;165.0
202211AC;45.992779999999996;3.42895758056641;998,5;15,7;100.0;165.0
202211AC;45.992779999999996;5929.26770351563;998,5;15,7;100.0;165.0
202211AC;45.992779999999996;32.06071138916015;998,9;15,2;100.0;173.0
202211AC;45.992779999999996;2004.3457439209;998,9;15,2;100.0;173.0
202211AC;45.992779999999996;0.528358068847656;998,9;15,2;100.0;173.0
202211AC;45.992779999999996;3.42895758056641;998,9;15,2;100.0;173.0
202211AC;45.992779999999996;5929.26770351563;998,9;15,2;100.0;173.0
202211AC;45.992779999999996;32.06071138916015;998,7;14,8;100.0;172.0
202211AC;45.992779999999996;2004.3457439209;998,7;14,8;100.0;172.0
202211AC;45.992779999999996;0.528358068847656;998,7;14,8;100.0;172.0
202211AC;45.992779999999996;3.42895758056641;998,7;14,8;100.0;172.0
202211AC;45.992779999999996;5929.26770351563;998,7;14,8;100.0;172.0
202211AC;45.992779999999996;32.06071138916015;998,1;14,6;100.0;178.0
202211AC;45.992779999999996;2004.3457439209;998,1;14,6;100.0;178.0
202211AC;45.992779999999996;0.528358068847656;998,1;14,6;100.0;178.0
202211AC;45.992779999999996;3.42895758056641;998,1;14,6;100.0;178.0
202211AC;45.992779999999996;5929.26770351563;998,1;14,6;100.0;178.0
202211AC;45.992779999999996;32.06071138916015;997,9;15,4;100.0;174.0
202211AC;45.992779999999996;2004.3457439209;997,9;15,4;100.0;174.0
202211AC;45.992779999999996;0.528358068847656;997,9;15,4;100.0;174.0
202211AC;45.992779999999996;3.42895758056641;997,9;15,4;100.0;174.0
202211AC;45.992779999999996;5929.26770351563;997,9;15,4;100.0;174.0
202211AC;45.992779999999996;32.06071138916015;997,7;15,7;100.0;179.0
202211AC;45.992779999999996;2004.3457439209;997,7;15,7;100.0;179.0
202211AC;45.992779999999996;0.528358068847656;997,7;15,7;100.0;179.0
202211AC;45.992779999999996;3.42895758056641;997,7;15,7;100.0;179.0
202211AC;45.992779999999996;5929.26770351563;997,7;15,7;100.0;179.0
202211AC;45.992779999999996;32.06071138916015;997,7;15,8;100.0;190.0
202211AC;45.992779999999996;2004.3457439209;997,7;15,8;100.0;190.0
202211AC;45.992779999999996;0.528358068847656;997,7;15,8;100.0;190.0
202211AC;45.992779999999996;3.42895758056641;997,7;15,8;100.0;190.0
202211AC;45.992779999999996;5929.26770351563;997,7;15,8;100.0;190.0
202211AC;45.992779999999996;32.06071138916015;997,8;15,7;100.0;107.0
202211AC;45.992779999999996;2004.3457439209;997,8;15,7;100.0;107.0
202211AC;45.992779999999996;0.528358068847656;997,8;15,7;100.0;107.0
202211AC;45.992779999999996;3.42895758056641;997,8;15,7;100.0;107.0
202211AC;45.992779999999996;5929.26770351563;997,8;15,7;100.0;107.0
202211AC;45.992779999999996;32.06071138916015;998,2;15,7;100.0;23.0
202211AC;45.992779999999996;2004.3457439209;998,2;15,7;100.0;23.0
202211AC;45.992779999999996;0.528358068847656;998,2;15,7;100.0;23.0
202211AC;45.992779999999996;3.42895758056641;998,2;15,7;100.0;23.0
202211AC;45.992779999999996;5929.26770351563;998,2;15,7;100.0;23.0
202211AC;45.992779999999996;32.06071138916015;998,6;19,4;100.0;250.0
202211AC;45.992779999999996;2004.3457439209;998,6;19,4;100.0;250.0
202211AC;45.992779999999996;0.528358068847656;998,6;19,4;100.0;250.0
202211AC;45.992779999999996;3.42895758056641;998,6;19,4;100.0;250.0
202211AC;45.992779999999996;5929.26770351563;998,6;19,4;100.0;250.0
202211AC;45.992779999999996;32.06071138916015;999,1;22,9;76.0;206.0
202211AC;45.992779999999996;2004.3457439209;999,1;22,9;76.0;206.0
202211AC;45.992779999999996;0.528358068847656;999,1;22,9;76.0;206.0
202211AC;45.992779999999996;3.42895758056641;999,1;22,9;76.0;206.0
202211AC;45.992779999999996;5929.26770351563;999,1;22,9;76.0;206.0
202211AC;45.992779999999996;32.06071138916015;998,8;24,1;50.0;222.0
202211AC;45.992779999999996;2004.3457439209;998,8;24,1;50.0;222.0
202211AC;45.992779999999996;0.528358068847656;998,8;24,1;50.0;222.0
202211AC;45.992779999999996;3.42895758056641;998,8;24,1;50.0;222.0
202211AC;45.992779999999996;5929.26770351563;998,8;24,1;50.0;222.0
202211AC;45.992779999999996;32.06071138916015;998;26,3;48.0;212.0
202211AC;45.992779999999996;2004.3457439209;998;26,3;48.0;212.0
202211AC;45.992779999999996;0.528358068847656;998;26,3;48.0;212.0
202211AC;45.992779999999996;3.42895758056641;998;26,3;48.0;212.0
202211AC;45.992779999999996;5929.26770351563;998;26,3;48.0;212.0
202211AC;45.992779999999996;32.06071138916015;996,8;28,2;37.0;199.0
202211AC;45.992779999999996;2004.3457439209;996,8;28,2;37.0;199.0
202211AC;45.992779999999996;0.528358068847656;996,8;28,2;37.0;199.0
202211AC;45.992779999999996;3.42895758056641;996,8;28,2;37.0;199.0
202211AC;45.992779999999996;5929.26770351563;996,8;28,2;37.0;199.0
202211AC;45.992779999999996;32.06071138916015;995,3;29,2;33.0;185.0
202211AC;45.992779999999996;2004.3457439209;995,3;29,2;33.0;185.0
202211AC;45.992779999999996;0.528358068847656;995,3;29,2;33.0;185.0
202211AC;45.992779999999996;3.42895758056641;995,3;29,2;33.0;185.0
202211AC;45.992779999999996;5929.26770351563;995,3;29,2;33.0;185.0
202211AC;45.992779999999996;32.06071138916015;993,7;30,1;31.0;237.0
202211AC;45.992779999999996;2004.3457439209;993,7;30,1;31.0;237.0
202211AC;45.992779999999996;0.528358068847656;993,7;30,1;31.0;237.0
202211AC;45.992779999999996;3.42895758056641;993,7;30,1;31.0;237.0
202211AC;45.992779999999996;5929.26770351563;993,7;30,1;31.0;237.0
202211AC;45.992779999999996;32.06071138916015;992,3;30,5;31.0;236.0
202211AC;45.992779999999996;2004.3457439209;992,3;30,5;31.0;236.0
202211AC;45.992779999999996;0.528358068847656;992,3;30,5;31.0;236.0
202211AC;45.992779999999996;3.42895758056641;992,3;30,5;31.0;236.0
202211AC;45.992779999999996;5929.26770351563;992,3;30,5;31.0;236.0
202211AC;45.992779999999996;32.06071138916015;991,5;31,2;30.0;192.0
202211AC;45.992779999999996;2004.3457439209;991,5;31,2;30.0;192.0
202211AC;45.992779999999996;0.528358068847656;991,5;31,2;30.0;192.0
202211AC;45.992779999999996;3.42895758056641;991,5;31,2;30.0;192.0
202211AC;45.992779999999996;5929.26770351563;991,5;31,2;30.0;192.0
202211AC;45.992779999999996;32.06071138916015;990,9;31,1;30.0;253.0
202211AC;45.992779999999996;2004.3457439209;990,9;31,1;30.0;253.0
202211AC;45.992779999999996;0.528358068847656;990,9;31,1;30.0;253.0
202211AC;45.992779999999996;3.42895758056641;990,9;31,1;30.0;253.0
202211AC;45.992779999999996;5929.26770351563;990,9;31,1;30.0;253.0
202211AC;45.992779999999996;32.06071138916015;990,9;30,3;33.0;178.0
202211AC;45.992779999999996;2004.3457439209;990,9;30,3;33.0;178.0
202211AC;45.992779999999996;0.528358068847656;990,9;30,3;33.0;178.0
202211AC;45.992779999999996;3.42895758056641;990,9;30,3;33.0;178.0
202211AC;45.992779999999996;5929.26770351563;990,9;30,3;33.0;178.0
202211AC;45.992779999999996;32.06071138916015;991;29,1;63.0;163.0
202211AC;45.992779999999996;2004.3457439209;991;29,1;63.0;163.0
202211AC;45.992779999999996;0.528358068847656;991;29,1;63.0;163.0
202211AC;45.992779999999996;3.42895758056641;991;29,1;63.0;163.0
202211AC;45.992779999999996;5929.26770351563;991;29,1;63.0;163.0
202211AC;45.992779999999996;32.06071138916015;991,9;22,9;77.0;186.0
202211AC;45.992779999999996;2004.3457439209;991,9;22,9;77.0;186.0
202211AC;45.992779999999996;0.528358068847656;991,9;22,9;77.0;186.0
202211AC;45.992779999999996;3.42895758056641;991,9;22,9;77.0;186.0
202211AC;45.992779999999996;5929.26770351563;991,9;22,9;77.0;186.0
202211AC;45.992779999999996;32.06071138916015;993,6;18,9;91.0;186.0
202211AC;45.992779999999996;2004.3457439209;993,6;18,9;91.0;186.0
202211AC;45.992779999999996;0.528358068847656;993,6;18,9;91.0;186.0
202211AC;45.992779999999996;3.42895758056641;993,6;18,9;91.0;186.0
202211AC;45.992779999999996;5929.26770351563;993,6;18,9;91.0;186.0
202211AC;45.992779999999996;32.06071138916015;994,8;17,4;99.0;73.0
202211AC;45.992779999999996;2004.3457439209;994,8;17,4;99.0;73.0
202211AC;45.992779999999996;0.528358068847656;994,8;17,4;99.0;73.0
202211AC;45.992779999999996;3.42895758056641;994,8;17,4;99.0;73.0
202211AC;45.992779999999996;5929.26770351563;994,8;17,4;99.0;73.0
202211AC;45.992779999999996;32.06071138916015;995,8;16,5;100.0;182.0
202211AC;45.992779999999996;2004.3457439209;995,8;16,5;100.0;182.0
202211AC;45.992779999999996;0.528358068847656;995,8;16,5;100.0;182.0
202211AC;45.992779999999996;3.42895758056641;995,8;16,5;100.0;182.0
202211AC;45.992779999999996;5929.26770351563;995,8;16,5;100.0;182.0
202211AC;45.992779999999996;32.06071138916015;996,2;16,1;100.0;146.0
202211AC;45.992779999999996;2004.3457439209;996,2;16,1;100.0;146.0
202211AC;45.992779999999996;0.528358068847656;996,2;16,1;100.0;146.0
202211AC;45.992779999999996;3.42895758056641;996,2;16,1;100.0;146.0
202211AC;45.992779999999996;5929.26770351563;996,2;16,1;100.0;146.0
202211AC;45.992779999999996;32.06071138916015;995,9;15,5;100.0;146.0
202211AC;45.992779999999996;2004.3457439209;995,9;15,5;100.0;146.0
202211AC;45.992779999999996;0.528358068847656;995,9;15,5;100.0;146.0
202211AC;45.992779999999996;3.42895758056641;995,9;15,5;100.0;146.0
202211AC;45.992779999999996;5929.26770351563;995,9;15,5;100.0;146.0
202211AC;45.992779999999996;32.06071138916015;995,3;15;100.0;166.0
202211AC;45.992779999999996;2004.3457439209;995,3;15;100.0;166.0
202211AC;45.992779999999996;0.528358068847656;995,3;15;100.0;166.0
202211AC;45.992779999999996;3.42895758056641;995,3;15;100.0;166.0
202211AC;45.992779999999996;5929.26770351563;995,3;15;100.0;166.0
202211AC;45.992779999999996;32.06071138916015;995,1;14,7;100.0;168.0
202211AC;45.992779999999996;2004.3457439209;995,1;14,7;100.0;168.0
202211AC;45.992779999999996;0.528358068847656;995,1;14,7;100.0;168.0
202211AC;45.992779999999996;3.42895758056641;995,1;14,7;100.0;168.0
202211AC;45.992779999999996;5929.26770351563;995,1;14,7;100.0;168.0
202211AC;45.992779999999996;32.06071138916015;994,7;14,4;100.0;6.0
202211AC;45.992779999999996;2004.3457439209;994,7;14,4;100.0;6.0
202211AC;45.992779999999996;0.528358068847656;994,7;14,4;100.0;6.0
202211AC;45.992779999999996;3.42895758056641;994,7;14,4;100.0;6.0
202211AC;45.992779999999996;5929.26770351563;994,7;14,4;100.0;6.0
202211AC;45.992779999999996;32.06071138916015;994,8;14,1;100.0;166.0
202211AC;45.992779999999996;2004.3457439209;994,8;14,1;100.0;166.0
202211AC;45.992779999999996;0.528358068847656;994,8;14,1;100.0;166.0
202211AC;45.992779999999996;3.42895758056641;994,8;14,1;100.0;166.0
202211AC;45.992779999999996;5929.26770351563;994,8;14,1;100.0;166.0
202211AC;45.992779999999996;32.06071138916015;995;13,6;100.0;154.0
202211AC;45.992779999999996;2004.3457439209;995;13,6;100.0;154.0
202211AC;45.992779999999996;0.528358068847656;995;13,6;100.0;154.0
202211AC;45.992779999999996;3.42895758056641;995;13,6;100.0;154.0
202211AC;45.992779999999996;5929.26770351563;995;13,6;100.0;154.0
202211AC;45.992779999999996;32.06071138916015;995,9;13,8;100.0;177.0
202211AC;45.992779999999996;2004.3457439209;995,9;13,8;100.0;177.0
202211AC;45.992779999999996;0.528358068847656;995,9;13,8;100.0;177.0
202211AC;45.992779999999996;3.42895758056641;995,9;13,8;100.0;177.0
202211AC;45.992779999999996;5929.26770351563;995,9;13,8;100.0;177.0
202211AC;45.992779999999996;32.06071138916015;996,5;18,3;100.0;262.0
202211AC;45.992779999999996;2004.3457439209;996,5;18,3;100.0;262.0
202211AC;45.992779999999996;0.528358068847656;996,5;18,3;100.0;262.0
202211AC;45.992779999999996;3.42895758056641;996,5;18,3;100.0;262.0
202211AC;45.992779999999996;5929.26770351563;996,5;18,3;100.0;262.0
202211AC;45.992779999999996;32.06071138916015;997,1;23,3;100.0;250.0
202211AC;45.992779999999996;2004.3457439209;997,1;23,3;100.0;250.0
202211AC;45.992779999999996;0.528358068847656;997,1;23,3;100.0;250.0
202211AC;45.992779999999996;3.42895758056641;997,1;23,3;100.0;250.0
202211AC;45.992779999999996;5929.26770351563;997,1;23,3;100.0;250.0
202211AC;45.992779999999996;32.06071138916015;996,9;26,3;64.0;230.0
202211AC;45.992779999999996;2004.3457439209;996,9;26,3;64.0;230.0
202211AC;45.992779999999996;0.528358068847656;996,9;26,3;64.0;230.0
202211AC;45.992779999999996;3.42895758056641;996,9;26,3;64.0;230.0
202211AC;45.992779999999996;5929.26770351563;996,9;26,3;64.0;230.0
202211AC;45.992779999999996;32.06071138916015;996;28,7;42.0;239.0
202211AC;45.992779999999996;2004.3457439209;996;28,7;42.0;239.0
202211AC;45.992779999999996;0.528358068847656;996;28,7;42.0;239.0
202211AC;45.992779999999996;3.42895758056641;996;28,7;42.0;239.0
202211AC;45.992779999999996;5929.26770351563;996;28,7;42.0;239.0
202211AC;45.992779999999996;32.06071138916015;995,1;30,2;34.0;208.0
202211AC;45.992779999999996;2004.3457439209;995,1;30,2;34.0;208.0
202211AC;45.992779999999996;0.528358068847656;995,1;30,2;34.0;208.0
202211AC;45.992779999999996;3.42895758056641;995,1;30,2;34.0;208.0
202211AC;45.992779999999996;5929.26770351563;995,1;30,2;34.0;208.0
202211AC;45.992779999999996;32.06071138916015;993,9;31;32.0;256.0
202211AC;45.992779999999996;2004.3457439209;993,9;31;32.0;256.0
202211AC;45.992779999999996;0.528358068847656;993,9;31;32.0;256.0
202211AC;45.992779999999996;3.42895758056641;993,9;31;32.0;256.0
202211AC;45.992779999999996;5929.26770351563;993,9;31;32.0;256.0
202211AC;45.992779999999996;32.06071138916015;992,5;31,9;29.0;254.0
202211AC;45.992779999999996;2004.3457439209;992,5;31,9;29.0;254.0
202211AC;45.992779999999996;0.528358068847656;992,5;31,9;29.0;254.0
202211AC;45.992779999999996;3.42895758056641;992,5;31,9;29.0;254.0
202211AC;45.992779999999996;5929.26770351563;992,5;31,9;29.0;254.0
202211AC;45.992779999999996;32.06071138916015;991;32,2;29.0;216.0
202211AC;45.992779999999996;2004.3457439209;991;32,2;29.0;216.0
202211AC;45.992779999999996;0.528358068847656;991;32,2;29.0;216.0
202211AC;45.992779999999996;3.42895758056641;991;32,2;29.0;216.0
202211AC;45.992779999999996;5929.26770351563;991;32,2;29.0;216.0
202211AC;45.992779999999996;32.06071138916015;990;32,4;29.0;272.0
202211AC;45.992779999999996;2004.3457439209;990;32,4;29.0;272.0
202211AC;45.992779999999996;0.528358068847656;990;32,4;29.0;272.0
202211AC;45.992779999999996;3.42895758056641;990;32,4;29.0;272.0
202211AC;45.992779999999996;5929.26770351563;990;32,4;29.0;272.0
202211AC;45.992779999999996;32.06071138916015;989,3;32,2;30.0;199.0
202211AC;45.992779999999996;2004.3457439209;989,3;32,2;30.0;199.0
202211AC;45.992779999999996;0.528358068847656;989,3;32,2;30.0;199.0
202211AC;45.992779999999996;3.42895758056641;989,3;32,2;30.0;199.0
202211AC;45.992779999999996;5929.26770351563;989,3;32,2;30.0;199.0
202211AC;45.992779999999996;32.06071138916015;989;32,3;33.0;219.0
202211AC;45.992779999999996;2004.3457439209;989;32,3;33.0;219.0
202211AC;45.992779999999996;0.528358068847656;989;32,3;33.0;219.0
202211AC;45.992779999999996;3.42895758056641;989;32,3;33.0;219.0
202211AC;45.992779999999996;5929.26770351563;989;32,3;33.0;219.0
202211AC;45.992779999999996;32.06071138916015;989;31,1;65.0;133.0
202211AC;45.992779999999996;2004.3457439209;989;31,1;65.0;133.0
202211AC;45.992779999999996;0.528358068847656;989;31,1;65.0;133.0
202211AC;45.992779999999996;3.42895758056641;989;31,1;65.0;133.0
202211AC;45.992779999999996;5929.26770351563;989;31,1;65.0;133.0
202211AC;45.992779999999996;32.06071138916015;989,5;24,1;81.0;141.0
202211AC;45.992779999999996;2004.3457439209;989,5;24,1;81.0;141.0
202211AC;45.992779999999996;0.528358068847656;989,5;24,1;81.0;141.0
202211AC;45.992779999999996;3.42895758056641;989,5;24,1;81.0;141.0
202211AC;45.992779999999996;5929.26770351563;989,5;24,1;81.0;141.0
202211AC;45.992779999999996;32.06071138916015;990,6;20,4;91.0;118.0
202211AC;45.992779999999996;2004.3457439209;990,6;20,4;91.0;118.0
202211AC;45.992779999999996;0.528358068847656;990,6;20,4;91.0;118.0
202211AC;45.992779999999996;3.42895758056641;990,6;20,4;91.0;118.0
202211AC;45.992779999999996;5929.26770351563;990,6;20,4;91.0;118.0
202211AC;45.992779999999996;32.06071138916015;991,7;18,7;99.0;152.0
202211AC;45.992779999999996;2004.3457439209;991,7;18,7;99.0;152.0
202211AC;45.992779999999996;0.528358068847656;991,7;18,7;99.0;152.0
202211AC;45.992779999999996;3.42895758056641;991,7;18,7;99.0;152.0
202211AC;45.992779999999996;5929.26770351563;991,7;18,7;99.0;152.0
202211AC;45.992779999999996;32.06071138916015;992,5;17,6;100.0;132.0
202211AC;45.992779999999996;2004.3457439209;992,5;17,6;100.0;132.0
202211AC;45.992779999999996;0.528358068847656;992,5;17,6;100.0;132.0
202211AC;45.992779999999996;3.42895758056641;992,5;17,6;100.0;132.0
202211AC;45.992779999999996;5929.26770351563;992,5;17,6;100.0;132.0
202211AC;45.992779999999996;32.06071138916015;993;17;100.0;155.0
202211AC;45.992779999999996;2004.3457439209;993;17;100.0;155.0
202211AC;45.992779999999996;0.528358068847656;993;17;100.0;155.0
202211AC;45.992779999999996;3.42895758056641;993;17;100.0;155.0
202211AC;45.992779999999996;5929.26770351563;993;17;100.0;155.0
202211AC;45.992779999999996;32.06071138916015;992,8;16,6;100.0;129.0
202211AC;45.992779999999996;2004.3457439209;992,8;16,6;100.0;129.0
202211AC;45.992779999999996;0.528358068847656;992,8;16,6;100.0;129.0
202211AC;45.992779999999996;3.42895758056641;992,8;16,6;100.0;129.0
202211AC;45.992779999999996;5929.26770351563;992,8;16,6;100.0;129.0
202211AC;45.992779999999996;32.06071138916015;992,6;16;100.0;141.0
202211AC;45.992779999999996;2004.3457439209;992,6;16;100.0;141.0
202211AC;45.992779999999996;0.528358068847656;992,6;16;100.0;141.0
202211AC;45.992779999999996;3.42895758056641;992,6;16;100.0;141.0
202211AC;45.992779999999996;5929.26770351563;992,6;16;100.0;141.0
202211AC;45.992779999999996;32.06071138916015;992,1;15,5;100.0;152.0
202211AC;45.992779999999996;2004.3457439209;992,1;15,5;100.0;152.0
202211AC;45.992779999999996;0.528358068847656;992,1;15,5;100.0;152.0
202211AC;45.992779999999996;3.42895758056641;992,1;15,5;100.0;152.0
202211AC;45.992779999999996;5929.26770351563;992,1;15,5;100.0;152.0
202211AC;45.992779999999996;32.06071138916015;991,9;15,1;100.0;118.0
202211AC;45.992779999999996;2004.3457439209;991,9;15,1;100.0;118.0
202211AC;45.992779999999996;0.528358068847656;991,9;15,1;100.0;118.0
202211AC;45.992779999999996;3.42895758056641;991,9;15,1;100.0;118.0
202211AC;45.992779999999996;5929.26770351563;991,9;15,1;100.0;118.0
202211AC;45.992779999999996;32.06071138916015;991,9;14,6;100.0;175.0
202211AC;45.992779999999996;2004.3457439209;991,9;14,6;100.0;175.0
202211AC;45.992779999999996;0.528358068847656;991,9;14,6;100.0;175.0
202211AC;45.992779999999996;3.42895758056641;991,9;14,6;100.0;175.0
202211AC;45.992779999999996;5929.26770351563;991,9;14,6;100.0;175.0
202211AC;45.992779999999996;32.06071138916015;992,1;14,4;100.0;159.0
202211AC;45.992779999999996;2004.3457439209;992,1;14,4;100.0;159.0
202211AC;45.992779999999996;0.528358068847656;992,1;14,4;100.0;159.0
202211AC;45.992779999999996;3.42895758056641;992,1;14,4;100.0;159.0
202211AC;45.992779999999996;5929.26770351563;992,1;14,4;100.0;159.0
202211AC;45.992779999999996;32.06071138916015;993,1;14,6;100.0;191.0
202211AC;45.992779999999996;2004.3457439209;993,1;14,6;100.0;191.0
202211AC;45.992779999999996;0.528358068847656;993,1;14,6;100.0;191.0
202211AC;45.992779999999996;3.42895758056641;993,1;14,6;100.0;191.0
202211AC;45.992779999999996;5929.26770351563;993,1;14,6;100.0;191.0
202211AC;45.992779999999996;32.06071138916015;993,7;20,5;100.0;182.0
202211AC;45.992779999999996;2004.3457439209;993,7;20,5;100.0;182.0
202211AC;45.992779999999996;0.528358068847656;993,7;20,5;100.0;182.0
202211AC;45.992779999999996;3.42895758056641;993,7;20,5;100.0;182.0
202211AC;45.992779999999996;5929.26770351563;993,7;20,5;100.0;182.0
202211AC;45.992779999999996;32.06071138916015;994,5;23,6;100.0;236.0
202211AC;45.992779999999996;2004.3457439209;994,5;23,6;100.0;236.0
202211AC;45.992779999999996;0.528358068847656;994,5;23,6;100.0;236.0
202211AC;45.992779999999996;3.42895758056641;994,5;23,6;100.0;236.0
202211AC;45.992779999999996;5929.26770351563;994,5;23,6;100.0;236.0
202211AC;45.992779999999996;32.06071138916015;995;27,4;76.0;233.0
202211AC;45.992779999999996;2004.3457439209;995;27,4;76.0;233.0
202211AC;45.992779999999996;0.528358068847656;995;27,4;76.0;233.0
202211AC;45.992779999999996;3.42895758056641;995;27,4;76.0;233.0
202211AC;45.992779999999996;5929.26770351563;995;27,4;76.0;233.0
202211AC;45.992779999999996;32.06071138916015;994,3;30,2;49.0;201.0
202211AC;45.992779999999996;2004.3457439209;994,3;30,2;49.0;201.0
202211AC;45.992779999999996;0.528358068847656;994,3;30,2;49.0;201.0
202211AC;45.992779999999996;3.42895758056641;994,3;30,2;49.0;201.0
202211AC;45.992779999999996;5929.26770351563;994,3;30,2;49.0;201.0
202211AC;45.992779999999996;32.06071138916015;993,2;31,4;33.0;176.0
202211AC;45.992779999999996;2004.3457439209;993,2;31,4;33.0;176.0
202211AC;45.992779999999996;0.528358068847656;993,2;31,4;33.0;176.0
202211AC;45.992779999999996;3.42895758056641;993,2;31,4;33.0;176.0
202211AC;45.992779999999996;5929.26770351563;993,2;31,4;33.0;176.0
202211AC;45.992779999999996;32.06071138916015;991,9;32;33.0;205.0
202211AC;45.992779999999996;2004.3457439209;991,9;32;33.0;205.0
202211AC;45.992779999999996;0.528358068847656;991,9;32;33.0;205.0
202211AC;45.992779999999996;3.42895758056641;991,9;32;33.0;205.0
202211AC;45.992779999999996;5929.26770351563;991,9;32;33.0;205.0
202211AC;45.992779999999996;32.06071138916015;990,5;32,9;31.0;226.0
202211AC;45.992779999999996;2004.3457439209;990,5;32,9;31.0;226.0
202211AC;45.992779999999996;0.528358068847656;990,5;32,9;31.0;226.0
202211AC;45.992779999999996;3.42895758056641;990,5;32,9;31.0;226.0
202211AC;45.992779999999996;5929.26770351563;990,5;32,9;31.0;226.0
202211AC;45.992779999999996;32.06071138916015;989,2;33,5;28.0;296.0
202211AC;45.992779999999996;2004.3457439209;989,2;33,5;28.0;296.0
202211AC;45.992779999999996;0.528358068847656;989,2;33,5;28.0;296.0
202211AC;45.992779999999996;3.42895758056641;989,2;33,5;28.0;296.0
202211AC;45.992779999999996;5929.26770351563;989,2;33,5;28.0;296.0
202211AC;45.992779999999996;32.06071138916015;988,3;33,7;30.0;288.0
202211AC;45.992779999999996;2004.3457439209;988,3;33,7;30.0;288.0
202211AC;45.992779999999996;0.528358068847656;988,3;33,7;30.0;288.0
202211AC;45.992779999999996;3.42895758056641;988,3;33,7;30.0;288.0
202211AC;45.992779999999996;5929.26770351563;988,3;33,7;30.0;288.0
202211AC;45.992779999999996;32.06071138916015;987,8;33,8;28.0;246.0
202211AC;45.992779999999996;2004.3457439209;987,8;33,8;28.0;246.0
202211AC;45.992779999999996;0.528358068847656;987,8;33,8;28.0;246.0
202211AC;45.992779999999996;3.42895758056641;987,8;33,8;28.0;246.0
202211AC;45.992779999999996;5929.26770351563;987,8;33,8;28.0;246.0
202211AC;45.992779999999996;32.06071138916015;987,6;33,9;31.0;202.0
202211AC;45.992779999999996;2004.3457439209;987,6;33,9;31.0;202.0
202211AC;45.992779999999996;0.528358068847656;987,6;33,9;31.0;202.0
202211AC;45.992779999999996;3.42895758056641;987,6;33,9;31.0;202.0
202211AC;45.992779999999996;5929.26770351563;987,6;33,9;31.0;202.0
202211AC;45.992779999999996;32.06071138916015;987,8;32,6;65.0;154.0
202211AC;45.992779999999996;2004.3457439209;987,8;32,6;65.0;154.0
202211AC;45.992779999999996;0.528358068847656;987,8;32,6;65.0;154.0
202211AC;45.992779999999996;3.42895758056641;987,8;32,6;65.0;154.0
202211AC;45.992779999999996;5929.26770351563;987,8;32,6;65.0;154.0
202211AC;45.992779999999996;32.06071138916015;988,5;24,2;78.0;152.0
202211AC;45.992779999999996;2004.3457439209;988,5;24,2;78.0;152.0
202211AC;45.992779999999996;0.528358068847656;988,5;24,2;78.0;152.0
202211AC;45.992779999999996;3.42895758056641;988,5;24,2;78.0;152.0
202211AC;45.992779999999996;5929.26770351563;988,5;24,2;78.0;152.0
